"DCODE","DISTNAME","DISTCOUNTY","CC","AVG_FTE","RNK_FTE","LOCREV","AVG_LOCREV","RNK_LOCREV","STREV","AVG_STREV","RNK_STREV","FEDREV","AVG_FEDREV","RNK_FEDREV","TOTREV","AVG_TOTREV","RNK_TOTREV","BASINS","AVG_BASINS","RNK_BASINS","ADDINS","AVG_ADDINS","RNK_ADDINS","AEINS","AVG_AEINS","RNK_AEINS","ITOT","AVG_ITOT","RNK_ITOT","ISAL","AVG_ISAL","RNK_ISAL","ISSUP","AVG_ISSUP","RNK_ISSUP","ADM","AVG_ADM","RNK_ADM","FACACQ","AVG_FACACQ","RNK_FACACQ","OPNMNT","AVG_OPNMNT","RNK_OPNMNT","TRANS","AVG_TRANS","RNK_TRANS","SSTOT","AVG_SSTOT","RNK_SSTOT","SSSAL","AVG_SSSAL","RNK_SSSAL","COE","AVG_COE","RNK_COE","TOTEXP","AVG_TOTEXP","RNK_TOTEXP","T_SAL","AVG_T_SAL","RNK_T_SAL","HSEV","AVG_HSEV","RNK_HSEV","NHSEV","AVG_NHSEV","RNK_NHSEV","P_TCHR","AVG_P_TCHR","RNK_P_TCH","GROUP","AEPUPILS_A","AEPUPILS_S"
"11200","NEW BUFFALO AREA SCHOOLS","BERRIEN COUNTY","11",658.79,499,11618281.60,17636,9,402363.14,611,765,174052.00,264,766,12445574.47,18892,15,4404657.91,6686,26,1133306.37,1720,65,0.00,0,0,5537964.28,8406,22,4981537.23,7562,20,953374.52,1447,43,1547568.38,2349,106,0.00,0,0,1005162.50,1526,127,301303.23,457,222,3807408.63,5779,43,2693239.26,4088,14,9345372.91,14186,22,11005536.63,16706,18,2590482.29,54825,319,218814809,332147,23,540902512,821055,12,47.25,14,41,"M",0.00,0.00
"11210","BRANDYWINE COMMUNITY SCHOOLS","BERRIEN COUNTY","11",1464.98,300,1751768.29,1196,391,9301229.80,6349,493,862249.29,589,630,12202099.77,8329,564,5446073.03,3819,563,1501641.23,1053,362,74051.74,1902,86,7021766.00,4793,551,6498609.72,4436,533,936785.64,639,321,1381470.28,943,645,0.00,0,0,997761.03,681,695,609099.96,416,294,3925116.91,2679,638,2601455.66,1776,450,10946882.91,7472,687,11865171.14,8099,654,3302033.39,49528,460,170753862,116557,344,69234101,47259,351,66.67,21,327,"L",15.89,23.04
"11240","BERRIEN SPRINGS PUBLIC SCHOOLS","BERRIEN COUNTY","11",1986.79,222,2829900.00,1424,339,12127513.29,6104,560,1913778.92,963,248,16981963.86,8547,480,5818728.41,3089,666,3273049.88,1737,64,36767.18,357,137,9128545.47,4595,599,8303791.60,4180,564,1519968.25,765,239,2242140.57,1129,453,0.00,0,0,1539498.52,775,603,786578.86,396,335,6088186.20,3064,459,4007478.36,2017,320,15216731.67,7659,648,16261284.80,8185,624,3433902.88,47201,498,256888198,129298,288,80648868,40593,386,72.75,26,715,"K",59.84,43.12
"11250","EAU CLAIRE PUBLIC SCHOOLS","BERRIEN COUNTY","11",737.53,456,457052.60,620,571,5174811.27,7016,263,1452872.00,1970,48,7183616.34,9740,168,3202547.77,4342,282,1335156.74,1810,50,0.00,0,0,4537704.51,6153,109,4371121.32,5927,74,414059.74,561,383,1141770.46,1548,247,0.00,0,0,624828.34,847,501,327714.68,444,241,2508373.22,3401,311,1980881.92,2686,97,7046077.73,9554,153,7622548.10,10335,131,1762619.48,34460,590,80260947,108824,384,22706469,30787,467,51.15,14,41,"M",0.00,0.00
"11300","NILES COMMUNITY SCHOOL DISTRICT","BERRIEN COUNTY","11",4038.26,91,4658833.93,1154,412,25859848.87,6404,465,5004593.36,1239,152,36771838.96,9106,299,14108050.39,3619,598,7118190.84,1826,48,162209.56,1164,120,21388450.79,5296,359,20222810.73,5008,322,4233618.49,1048,115,3499151.91,866,720,0.00,0,0,3566284.83,883,444,1820604.84,451,233,13119660.07,3249,362,8276339.64,2049,296,34508110.86,8545,339,36211157.30,8967,343,8251918.47,47915,487,371681793,92040,457,158951063,39361,397,172.22,23,532,"F",75.65,63.75
"11310","BUCHANAN COMMUNITY SCHOOLS","BERRIEN COUNTY","11",1675.11,267,1927575.17,1151,413,10704831.66,6391,473,1028040.59,614,600,13660447.42,8155,644,6519198.67,3892,535,1865983.18,1114,307,0.00,0,0,8385181.85,5006,478,7508512.40,4482,519,1386204.77,828,201,1739317.47,1038,547,0.00,0,0,1121659.45,670,705,737151.63,440,251,4984333.32,2976,496,3597596.71,2148,234,13369515.17,7981,539,13747798.43,8207,614,3867343.20,54934,315,182268172,108810,385,77504410,46268,355,70.40,24,621,"K",0.00,0.00
"11320","WATERVLIET SCHOOL DISTRICT","BERRIEN COUNTY","11",1278.94,330,1729378.02,1352,360,7984300.12,6243,519,889692.72,696,491,10628370.86,8310,578,5399352.16,4222,359,1459307.60,1141,290,0.00,0,0,6858659.76,5363,323,6388139.96,4995,327,894493.96,699,287,1263738.46,988,600,0.00,0,0,1010167.99,790,583,430257.82,336,427,3598658.23,2814,573,2630778.46,2057,289,10457317.99,8177,466,10866847.69,8497,518,3330336.87,53508,361,113235836,88539,470,81789605,63951,262,62.24,21,327,"L",0.00,0.00
"11330","COLOMA COMMUNITY SCHOOLS","BERRIEN COUNTY","11",1851.80,238,3126186.74,1688,277,11359067.71,6134,549,2194328.10,1185,163,16679582.55,9007,319,7335410.31,3961,505,3119539.52,1685,72,0.00,0,0,10454949.83,5646,215,9839371.81,5313,188,1359146.35,734,261,1854730.03,1002,586,0.00,0,0,1494042.26,807,557,749319.07,405,315,5457237.71,2947,504,3571616.23,1929,369,15912187.54,8593,334,16593484.27,8961,344,4384268.54,48828,473,191621611,103479,414,132906648,71772,236,89.79,21,327,"K",0.00,0.00
"11340","BRIDGMAN PUBLIC SCHOOLS","BERRIEN COUNTY","11",986.00,399,6740759.02,6836,42,1595140.53,1618,747,509703.00,517,701,8909123.55,9036,314,5032462.23,5104,80,1063591.61,1079,335,0.00,0,0,6096053.84,6183,106,5769608.88,5852,91,374849.86,380,563,1185683.41,1203,388,0.00,0,0,865816.56,878,449,340054.07,345,414,2766403.90,2806,578,2036164.78,2065,281,8862457.74,8988,218,9278709.89,9410,239,2808142.95,51029,425,133164268,135055,258,764495044,775350,13,55.03,18,128,"M",0.00,0.00
"11670","HAGAR TOWNSHIP S/D #6","BERRIEN COUNTY","11",61.00,744,99736.42,1635,292,376718.02,6176,541,14078.00,231,768,491796.44,8062,686,374983.88,6147,35,62070.05,1018,384,0.00,0,0,437053.93,7165,47,368425.12,6040,61,0.00,0,0,73951.22,1212,384,0.00,0,0,40527.48,664,713,2296.74,38,621,116775.44,1914,766,77943.38,1278,570,553829.37,9079,211,553829.37,9079,313,227892.93,50643,441,9897779,162259,170,4601649,75437,220,4.50,14,41,"N",0.00,0.00
"11830","SODUS TOWNSHIP S/D #5","BERRIEN COUNTY","11",71.00,741,32559.63,459,605,487637.92,6868,305,26677.00,376,759,546942.96,7703,760,309846.04,4364,272,71016.87,1000,402,0.00,0,0,380862.91,5364,322,330940.06,4661,472,0.00,0,0,120203.97,1693,211,0.00,0,0,60183.88,848,498,0.00,0,0,180387.85,2541,690,105640.58,1488,545,561250.76,7905,572,570711.10,8038,672,209070.77,59735,176,4506901,63477,516,1189814,16758,542,3.50,20,227,"N",0.00,0.00
"11901","COUNTRYSIDE ACADEMY","BERRIEN COUNTY","11",476.00,553,60758.78,128,693,3508852.11,7372,153,489158.00,1028,221,4064490.74,8539,485,1926199.27,4047,450,158216.13,332,729,0.00,0,0,2084415.40,4379,628,1948480.65,4093,568,266132.75,559,384,736458.95,1547,249,0.00,0,0,245681.55,516,755,22519.87,47,611,1270793.12,2670,642,845551.08,1776,450,3355208.52,7049,733,3988557.71,8379,553,1152209.34,42674,537,0,0,0,0,0,0,27.00,18,128,"N",0.00,0.00
"11903","BENTON HARBOR CHARTER SCHOOL","BERRIEN COUNTY","11",484.22,550,64956.15,134,688,3674552.21,7589,96,695715.85,1437,113,4435224.21,9160,286,1097722.67,2267,761,819865.46,1693,67,0.00,0,0,1917588.13,3960,683,0.00,0,0,158482.40,327,614,809916.97,1673,218,0.00,0,0,295797.57,611,739,226186.96,467,210,1490383.90,3078,452,0.00,0,0,3407972.03,7038,736,4115251.20,8499,517,0.00,0,0,0,0,0,0,0,0,22.00,22,421,"N",0.00,0.00
"11904","MILDRED C. WELLS PREPARATORY ACADEMY","BERRIEN COUNTY","11",185.00,690,43398.97,235,644,1438561.60,7776,60,382074.12,2065,39,1864034.69,10076,131,460663.09,2490,749,338276.44,1829,47,0.00,0,0,798939.53,4319,634,0.00,0,0,224042.16,1211,77,455025.49,2460,92,0.00,0,0,322896.74,1745,86,72408.57,391,340,1074372.96,5807,42,0.00,0,0,1873312.49,10126,106,1962689.56,10609,108,0.00,0,0,0,0,0,0,0,0,8.50,22,421,"N",0.00,0.00
"11905","DREAM ACADEMY","BERRIEN COUNTY","11",144.00,713,172720.49,1199,390,1003218.93,6967,271,307341.62,2134,35,1489488.34,10344,117,367798.55,2554,744,46844.24,325,731,0.00,0,0,414642.79,2879,764,0.00,0,0,150973.48,1048,115,453333.09,3148,29,0.00,0,0,278031.04,1931,63,63630.55,442,247,945968.16,6569,23,0.00,0,0,1360610.95,9449,165,1532081.81,10639,106,0.00,0,0,0,0,0,0,0,0,4.00,36,762,"N",0.00,0.00
"12010","COLDWATER COMMUNITY SCHOOLS","BRANCH COUNTY","12",3211.28,129,6844958.09,2132,203,16795561.43,5230,665,2073325.94,646,565,25754640.97,8020,700,13951882.88,4428,236,1368038.19,434,711,41025.83,678,131,15360946.90,4783,552,14813953.50,4613,486,1679565.55,523,418,3107426.27,968,616,0.00,0,0,2082475.10,648,720,1484543.95,462,217,8354010.87,2601,668,5304929.92,1652,506,23714957.77,7385,704,25121644.89,7823,723,8941857.76,57783,226,383053536,119284,332,325182497,101263,153,154.75,20,227,"H",22.42,38.08
"12020","BRONSON COMMUNITY SCHOOL DISTRICT","BRANCH COUNTY","12",1264.20,338,926891.83,733,537,8438659.86,6675,368,843737.73,667,533,10230711.42,8093,670,4984895.86,3943,516,914547.82,723,618,0.00,0,0,5899443.68,4667,587,5589444.20,4421,536,372026.19,294,632,1397595.99,1106,474,0.00,0,0,991903.43,785,592,628548.45,497,167,3390074.06,2682,635,2576024.68,2038,303,9289517.74,7348,712,9882142.45,7817,725,3206206.13,57583,235,138254273,109361,381,37313389,29515,473,55.68,23,532,"L",0.00,0.00
"12040","QUINCY COMMUNITY SCHOOL DISTRICT","BRANCH COUNTY","12",1377.61,315,1079595.70,784,526,8875753.70,6443,448,1025391.63,744,428,10980741.03,7971,722,6351425.56,4610,167,707911.31,514,699,0.00,0,0,7059336.87,5124,431,6670652.96,4842,401,580523.27,421,517,1274367.09,925,663,0.00,0,0,926217.08,672,704,562595.16,408,311,3343702.60,2427,732,2555663.99,1855,414,10403039.47,7552,674,10697685.49,7765,734,3990440.53,60142,167,143161054,103920,408,52694687,38251,405,66.35,21,327,"L",0.00,0.00
"12901","PANSOPHIA ACADEMY","BRANCH COUNTY","12",188.00,689,19620.00,104,703,1362778.00,7249,197,187668.00,998,232,1570066.00,8351,554,639979.00,3404,628,220652.00,1174,267,0.00,0,0,860631.00,4578,601,0.00,0,0,0.00,0,0,334428.00,1779,195,0.00,0,0,91477.00,487,758,10113.00,54,606,436018.00,2319,747,0.00,0,0,1296649.00,6897,748,1585776.00,8435,533,0.00,0,0,0,0,0,0,0,0,12.80,15,59,"N",0.00,0.00
"13010","ALBION PUBLIC SCHOOLS","CALHOUN COUNTY","13",1167.10,353,2292247.37,1964,226,7827714.33,6707,357,1531507.82,1312,136,11651469.52,9983,143,5066589.99,4341,284,2135898.27,1830,46,0.00,0,0,7202488.26,6171,107,6991204.95,5990,67,721506.49,618,336,1555711.56,1333,321,0.00,0,0,1314944.48,1127,235,516568.21,443,244,4108730.74,3520,281,2484463.53,2129,248,11311219.00,9692,140,11910365.61,10205,140,3043965.08,51375,417,112979304,96803,438,79936207,68491,248,59.25,20,227,"L",0.00,0.00
"13020","BATTLE CREEK PUBLIC SCHOOLS","CALHOUN COUNTY","13",6354.94,48,14388011.65,2264,188,45468037.43,7155,218,10199981.85,1605,86,70091856.84,11030,79,30738835.76,4924,101,9276177.56,1486,122,349698.31,3113,61,40364711.63,6352,83,35267227.99,5550,143,8619962.99,1356,53,7803219.65,1228,371,0.00,0,0,8347218.64,1314,167,2802778.97,441,249,27573180.25,4339,165,19060151.21,2999,64,67937891.88,10691,75,71197001.19,11203,82,16615439.40,51561,413,323477059,50902,533,275883951,43413,374,322.25,19,173,"D",64.06,48.26
"13050","ATHENS AREA SCHOOLS","CALHOUN COUNTY","13",706.65,474,778235.72,1101,430,4829026.17,6834,317,422033.25,597,618,6109236.48,8645,439,3105093.96,4394,252,700923.64,992,409,0.00,0,0,3806017.60,5386,306,3612223.08,5112,260,145600.26,206,683,932591.36,1320,327,0.00,0,0,755283.12,1069,264,460570.04,652,52,2294044.78,3246,364,1467254.68,2076,277,6100062.38,8632,315,6361713.84,9003,334,1836493.58,49078,470,107228227,151742,202,19947108,28228,478,37.42,19,173,"M",0.00,0.00
"13070","HARPER CREEK COMMUNITY SCHOOLS","CALHOUN COUNTY","13",2527.97,182,3496174.78,1383,354,16055323.35,6351,490,1416382.62,560,661,20978380.75,8299,579,10796667.43,4271,329,2603009.96,1030,377,0.00,0,0,13399677.39,5301,354,12890914.93,5099,267,1085052.25,429,507,2987405.50,1182,409,0.00,0,0,2686446.42,1063,270,844528.54,334,432,7603432.71,3008,485,5101340.88,2018,319,21003110.10,8308,412,21277081.25,8417,539,6760624.82,53613,359,331667346,131199,280,117840885,46615,354,126.10,20,227,"I",0.00,0.00
"13080","HOMER COMMUNITY SCHOOLS","CALHOUN COUNTY","13",1065.14,378,973268.05,914,483,7393935.40,6942,276,753061.21,707,474,9465264.66,8886,352,4122249.67,3870,547,1643055.95,1543,103,6600.00,0,0,5771905.62,5419,287,5498261.25,5162,239,322577.61,303,627,1063951.96,999,589,0.00,0,0,1034389.07,971,338,455760.43,428,271,2876679.07,2701,629,2096092.36,1968,347,8648584.69,8120,481,9438111.95,8861,375,2387769.65,49040,471,80774932,75835,500,21153085,19859,525,48.69,22,421,"L",0.00,0.00
"13090","LAKEVIEW SCH. DISTRICT (CALHOUN)","CALHOUN COUNTY","13",3789.84,101,6502057.72,1716,274,24082333.15,6354,487,1981410.63,523,694,32627577.50,8609,451,15950205.45,4209,368,2707883.20,715,622,0.00,0,0,18658088.65,4923,511,17601093.13,4644,477,2732016.89,721,272,4161985.53,1098,478,0.00,0,0,3812148.99,1006,300,830489.08,219,541,11536640.49,3044,468,7698192.00,2031,306,30194729.14,7967,550,32700529.00,8628,461,9747510.97,52431,391,457441028,120702,328,219801495,57998,292,185.91,20,227,"G",0.00,0.00
"13095","MAR LEE SCHOOL DISTRICT","CALHOUN COUNTY","13",311.00,619,375455.70,1207,386,2063429.71,6635,376,202457.09,651,556,2654932.20,8537,488,1690695.82,5436,55,280210.02,901,493,0.00,0,0,1970905.84,6337,84,1904420.04,6124,59,26690.46,86,733,464015.72,1492,260,0.00,0,0,169403.16,545,751,112290.13,361,383,772399.47,2484,715,486141.22,1563,524,2743305.31,8821,260,2773382.17,8918,355,958913.14,50469,447,39408536,126716,299,8778967,28228,478,19.00,16,73,"N",0.00,0.00
"13110","MARSHALL PUBLIC SCHOOLS","CALHOUN COUNTY","13",2428.25,189,4070657.39,1676,280,15222367.58,6269,511,1253570.13,516,704,20720693.75,8533,490,10025060.97,4129,415,1930390.64,795,561,0.00,0,0,11955451.61,4923,511,11383332.73,4688,462,1338133.51,551,389,2698262.18,1111,469,0.00,0,0,2379751.92,980,325,1042823.11,429,269,7458970.72,3072,455,4503179.44,1854,415,19414422.33,7995,531,20668062.76,8512,511,6318939.70,47160,501,313014613,128905,289,126496376,52094,316,133.99,18,128,"J",0.00,0.00
"13120","PENNFIELD SCHOOL DISTRICT","CALHOUN COUNTY","13",2029.09,219,1685452.01,831,506,13419779.69,6614,381,1036932.48,511,709,16183377.18,7976,720,8045948.49,3965,498,1509924.04,744,600,0.00,0,0,9555872.53,4709,578,9016842.29,4444,530,1127717.43,556,386,1962320.15,967,618,53824.66,27,10,1480603.12,730,657,780760.55,385,347,5351401.25,2637,656,3967007.00,1955,354,14907273.78,7347,713,15701868.57,7738,738,4909399.06,55323,301,183297845,90335,466,49938478,24611,508,88.74,23,532,"J",0.00,0.00
"13130","TEKONSHA COMMUNITY SCHOOLS","CALHOUN COUNTY","13",316.12,616,404299.70,1279,372,2219468.60,7021,260,175003.77,554,670,2841064.33,8987,324,1553039.66,4913,102,211799.39,670,652,0.00,0,0,1764839.05,5583,230,1717766.18,5434,166,201219.45,637,322,400665.34,1267,343,0.00,0,0,256769.21,812,553,155455.56,492,178,1014109.56,3208,380,558738.43,1767,453,2778948.61,8791,267,3017735.21,9546,212,895624.64,50316,450,43060107,136214,253,12621602,39927,391,17.80,18,128,"N",0.00,0.00
"13135","UNION CITY COMMUNITY SCHOOLS","CALHOUN COUNTY","13",1112.20,370,1272097.30,1144,415,7679287.46,6905,291,937792.23,843,331,9921654.49,8921,345,4677167.98,4205,370,1425806.28,1282,209,0.00,0,0,6102974.26,5487,261,5598584.56,5034,306,615340.45,553,387,1373274.37,1235,366,0.00,0,0,1079346.02,970,339,622513.13,560,101,3690473.97,3318,340,2806174.50,2523,119,9793448.23,8805,265,10080982.54,9064,320,2599608.34,47266,497,103487574,93048,455,26921715,24206,510,55.00,20,227,"L",0.00,0.00
"13901","ARBOR ACADEMY","CALHOUN COUNTY","13",184.00,691,8310.00,45,738,1369315.02,7442,129,127727.00,694,494,1505352.02,8181,635,740455.67,4024,463,52799.26,287,735,0.00,0,0,793254.93,4311,637,0.00,0,0,20787.25,113,723,336037.73,1826,187,0.00,0,0,355272.11,1931,63,0.00,0,0,712097.09,3870,219,0.00,0,0,1505352.02,8181,463,1505352.02,8181,627,0.00,0,0,0,0,0,0,0,0,18.50,10,17,"N",0.00,0.00
"13902","ENDEAVOR CHARTER ACADEMY","CALHOUN COUNTY","13",636.00,508,121874.00,192,658,4726397.00,7431,134,398601.00,627,584,5246872.00,8250,606,1943047.00,3055,673,446036.00,701,629,0.00,0,0,2389083.00,3756,699,0.00,0,0,233392.00,367,576,1606257.00,2526,84,0.00,0,0,1019555.00,1603,111,0.00,0,0,2859204.00,4496,139,0.00,0,0,5248287.00,8252,439,5259648.00,8270,593,0.00,0,0,0,0,0,0,0,0,31.01,21,327,"M",0.00,0.00
"13903","MARSHALL ACADEMY","CALHOUN COUNTY","13",226.00,657,2148.00,10,761,1513532.00,6697,360,129691.00,574,645,1697174.00,7510,769,557406.00,2466,751,108298.00,479,708,0.00,0,0,665704.00,2946,761,0.00,0,0,2551.00,11,756,421363.00,1864,177,0.00,0,0,142918.00,632,728,0.00,0,0,566832.00,2508,705,0.00,0,0,1232536.00,5454,773,1710736.00,7570,754,0.00,0,0,0,0,0,0,0,0,11.74,19,173,"N",0.00,0.00
"13904","BATTLE CREEK AREA LEARNING CENTER","CALHOUN COUNTY","13",144.51,712,45450.18,315,627,1068583.08,7395,145,95012.68,657,549,1209045.94,8367,546,740213.20,5122,76,92202.87,638,661,0.00,0,0,832416.07,5760,184,0.00,0,0,77279.21,535,407,174869.10,1210,385,0.00,0,0,57678.28,399,766,180.48,1,665,310007.07,2145,761,0.00,0,0,1142423.14,7905,572,1142423.14,7905,706,0.00,0,0,0,0,0,0,0,0,9.65,15,59,"N",0.00,0.00
"14010","CASSOPOLIS PUBLIC SCHOOLS","CASS COUNTY","14",1371.28,318,2933030.41,2139,202,6503500.09,4743,690,1101625.25,803,363,10559740.75,7701,761,4732539.97,3822,561,897142.59,725,615,276765.13,2079,79,5906447.69,4307,638,5422198.44,3954,576,782050.82,570,369,1624799.84,1185,406,0.00,0,0,1278441.22,932,382,575568.70,420,286,4260860.58,3107,430,2719916.96,1983,337,10167308.27,7414,700,10596454.69,7727,739,2736749.30,48013,482,196755157,143483,228,151896011,110770,140,57.00,22,421,"L",70.40,62.72
"14020","DOWAGIAC UNION SCHOOL DISTRICT","CASS COUNTY","14",2554.36,180,4694137.31,1838,246,14328459.07,5609,633,2382255.16,933,261,21449731.36,8397,535,10136382.77,3992,481,2534693.44,998,405,26635.25,1725,95,12697711.46,4971,488,11715961.14,4587,492,2191049.84,858,189,2523590.98,988,600,0.00,0,0,2154827.75,844,507,842658.34,330,438,7712126.91,3019,482,5271568.12,2064,282,20409838.37,7990,533,21100826.71,8261,596,6186748.13,55155,307,262202752,102649,419,234975022,91990,170,112.17,23,532,"I",9.37,6.07
"14030","EDWARDSBURG PUBLIC SCHOOLS","CASS COUNTY","14",2652.84,172,1844886.58,695,550,17221256.55,6492,429,1290037.58,486,733,20374825.71,7680,764,9507394.55,3584,606,1382759.23,521,697,0.00,0,0,10890153.78,4105,663,9828360.48,3705,584,1682501.01,634,327,2684240.53,1012,573,0.00,0,0,2358596.25,889,437,1074218.83,405,315,7799556.62,2940,511,5832347.34,2199,213,18689710.40,7045,735,20287412.29,7647,749,5632057.89,50973,427,278340172,104922,404,87558201,33005,452,110.49,24,621,"I",0.00,0.00
"14050","MARCELLUS COMMUNITY SCHOOLS","CASS COUNTY","14",929.43,411,821573.06,884,489,6140655.04,6607,385,615424.54,662,540,7577652.64,8153,645,3925582.65,4224,356,549688.21,591,679,0.00,0,0,4475270.86,4815,548,4225744.96,4547,502,509712.57,548,393,1273198.35,1370,304,0.00,0,0,746578.87,803,563,396739.32,427,273,2926229.11,3148,410,2190684.25,2357,162,7401499.97,7963,551,7704463.47,8289,583,2363736.55,51950,404,102552314,110339,378,41914125,45097,363,45.50,20,227,"M",0.00,0.00
"15010","BEAVER ISLAND COMMUNITY SCHOOL","CHARLEVOIX COUNTY","15",70.00,742,1708464.46,24407,4,155755.16,2225,738,21286.15,304,765,2024791.17,28926,6,747146.31,10674,9,146750.62,2096,28,0.00,0,0,893896.93,12770,7,812996.80,11614,7,70069.78,1001,128,542457.36,7749,1,5034.51,72,5,188187.45,2688,23,8827.29,126,572,809541.88,11565,6,380647.79,5438,5,1703438.81,24335,6,2004824.47,28640,7,434343.98,45624,516,24348975,347843,18,90232770,1289040,6,9.52,7,5,"N",0.00,0.00
"15020","BOYNE CITY PUBLIC SCHOOLS","CHARLEVOIX COUNTY","15",1275.74,331,6656232.24,5218,61,4496646.12,3525,719,1062820.85,833,341,12269037.44,9617,188,6009463.51,4711,136,1816217.09,1424,141,0.00,0,0,7825680.60,6134,111,7327007.65,5743,107,943968.70,740,253,1533139.10,1202,389,0.00,0,0,1324219.24,1038,281,435780.66,342,418,4237107.70,3321,337,2631845.73,2063,283,12062788.30,9456,164,12607522.72,9883,163,3758675.65,59614,179,235979531,184975,120,306450605,240214,59,63.05,20,227,"L",0.00,0.00
"15030","BOYNE FALLS PUBLIC SCHOOL DISTRICT","CHARLEVOIX COUNTY","15",272.35,643,3115332.79,11439,14,237777.07,873,760,104229.89,383,757,3462740.75,12714,42,1499185.65,5505,50,301167.94,1106,313,0.00,0,0,1800353.59,6610,62,1689573.55,6204,55,223719.31,821,207,464236.85,1705,208,0.00,0,0,278363.57,1022,287,121477.90,446,239,1087797.63,3994,202,606643.50,2227,205,2888151.22,10605,80,3270404.65,12008,58,854125.10,44370,525,38697745,142088,231,128900709,473291,26,19.25,14,41,"N",0.00,0.00
"15050","CHARLEVOIX PUBLIC SCHOOLS","CHARLEVOIX COUNTY","15",1210.17,348,8323265.58,6878,41,2637773.24,2180,740,695598.86,575,643,11696917.61,9666,181,6139829.61,5074,83,1595836.94,1319,187,0.00,0,0,7735666.55,6392,79,7192170.51,5943,71,666939.36,551,389,1395766.39,1153,424,0.00,0,0,1182253.33,977,329,494846.50,409,308,3739805.58,3090,447,2582629.42,2134,242,11475472.13,9483,159,11814311.63,9763,176,3500789.77,56192,277,331707249,274100,44,409588146,338455,40,62.30,19,173,"L",0.00,0.00
"15060","EAST JORDAN PUBLIC SCHOOLS","CHARLEVOIX COUNTY","15",1118.70,368,4433492.78,3963,85,4580364.76,4094,711,794975.44,711,467,9831501.56,8788,397,5160130.33,4613,165,1437800.26,1285,205,32127.17,0,0,6630057.76,5927,152,6332301.64,5660,120,566619.01,506,433,1141267.03,1020,565,0.00,0,0,800545.69,716,671,481048.20,430,266,2989479.93,2672,641,2294591.19,2051,294,9619537.69,8599,329,9965728.34,8908,357,3175977.93,58956,194,171185335,153022,196,183728024,164234,85,53.87,21,327,"L",0.00,0.00
"15901","CONCORD ACADEMY:BOYNE","CHARLEVOIX COUNTY","15",177.50,696,31837.62,179,666,1297283.78,7309,178,94341.00,531,686,1423462.40,8020,700,942642.93,5311,66,0.00,0,0,0.00,0,0,942642.93,5311,347,0.00,0,0,150.16,1,758,334696.21,1886,174,0.00,0,0,90037.46,507,756,19828.14,112,577,444711.97,2505,707,19543.06,110,607,1387354.90,7816,591,1616760.44,9109,306,0.00,0,0,0,0,0,0,0,0,15.90,11,23,"N",0.00,0.00
"15902","NORTHWEST ACADEMY","CHARLEVOIX COUNTY","15",95.97,730,15652.00,163,674,678237.00,7067,241,72359.00,754,417,766275.00,7985,715,348979.00,3636,594,63365.00,660,657,0.00,0,0,412344.00,4297,641,0.00,0,0,17066.00,178,698,241893.00,2521,85,0.00,0,0,35561.00,371,767,0.00,0,0,294520.00,3069,458,0.00,0,0,706864.00,7365,711,780976.00,8138,642,0.00,0,0,0,0,0,0,0,0,7.76,12,27,"N",0.00,0.00
"16015","CHEBOYGAN AREA SCHOOLS","CHEBOYGAN COUNTY","16",2120.70,213,5818998.71,2744,143,10748870.47,5069,669,1830959.89,863,310,18748250.34,8841,372,8542700.13,4028,461,4103690.63,1935,38,0.00,0,0,12646390.76,5963,143,11948037.76,5634,126,763494.91,360,585,1878803.47,886,698,0.00,0,0,1851415.37,873,459,1161252.90,548,111,5654966.65,2667,644,4047946.50,1909,379,18301357.41,8630,316,18787405.67,8859,376,5183801.44,56965,246,278421956,131288,278,281278035,132635,108,91.00,23,532,"J",0.00,0.00
